Region,Operator,Type,Cell,Freq,Band
V-R9,V,LTE,279,66536,66
V-R9,V,LTE,240,55942,48
V-R9,V,LTE,240,56140,48
V-R9,V,LTE,83,47489,46
V-R9,V,LTE,83,47291,46
V-R9,V,LTE,83,47090,46
V-R9,V,LTE,206,2050,4
V-R9,V,LTE,237,47291,46
V-R9,V,LTE,237,47090,46
V-R9,V,LTE,240,47489,46
V-R9,V,LTE,240,47090,46
V-R9,V,LTE,240,47291,46
V-R9,V,LTE,191,66536,66
V-R9,V,LTE,450,53341,46
V-R9,V,LTE,450,53140,46
V-R9,V,LTE,170,2561,5
V-R9,V,LTE,263,56140,48
V-R9,V,LTE,263,55942,48
V-R9,V,LTE,263,55744,48
V-R9,V,LTE,291,2050,4
V-R9,V,LTE,77,47290,46
V-R9,V,LTE,77,47491,46
V-R9,V,LTE,443,2050,4
V-R9,V,LTE,262,55744,48
V-R9,V,LTE,262,55942,48
V-R9,V,LTE,262,56140,48
V-R9,V,LTE,84,56140,48
V-R9,V,LTE,84,55942,48
V-R9,V,LTE,298,2050,4
V-R9,V,LTE,190,925,2
V-R9,V,LTE,51,55744,48
V-R9,V,LTE,51,55942,48
V-R9,V,LTE,51,56140,48
V-R9,V,LTE,305,5230,13
V-R9,V,LTE,332,56140,48
V-R9,V,LTE,332,55942,48
V-R9,V,LTE,360,2050,4
V-R9,V,LTE,52,53140,46
V-R9,V,LTE,52,53341,46
V-R9,V,LTE,305,925,2
V-R9,V,LTE,51,47090,46
V-R9,V,LTE,51,47291,46
V-R9,V,LTE,51,47489,46
V-R9,V,LTE,84,55744,48
V-R9,V,LTE,237,47491,46
V-R9,V,LTE,237,47290,46
V-R9,V,LTE,175,5230,13
V-R9,V,LTE,175,2050,4
V-R9,V,LTE,311,47489,46
V-R9,V,LTE,311,47291,46
V-R9,V,LTE,311,47090,46
V-R9,V,LTE,450,47090,46
V-R9,V,LTE,450,47291,46
V-R9,V,LTE,202,2561,5
V-R9,V,LTE,202,2050,4
V-R9,V,LTE,385,47489,46
V-R9,V,LTE,385,47291,46
V-R9,V,LTE,385,47090,46
V-R9,V,LTE,191,2050,4
V-R9,V,LTE,76,47090,46
V-R9,V,LTE,76,47489,46
V-R9,V,LTE,76,47291,46
V-R9,V,LTE,146,53539,46
V-R9,V,LTE,264,47689,46
V-R9,V,LTE,264,47491,46
V-R9,V,LTE,264,47290,46
V-R9,V,LTE,242,47090,46
V-R9,V,LTE,242,47291,46
V-R9,V,LTE,116,47489,46
V-R9,V,LTE,116,47090,46
V-R9,V,LTE,116,47291,46
V-R9,V,LTE,1,56140,48
V-R9,V,LTE,1,55942,48
V-R9,V,LTE,1,55744,48
V-R9,V,LTE,2,56140,48
V-R9,V,LTE,2,55942,48
V-R9,V,LTE,2,55744,48
V-R9,V,LTE,83,56442,48
V-R9,V,LTE,83,56293,48
V-R9,V,LTE,83,56640,48
V-R9,V,LTE,138,2050,4
V-R9,V,LTE,24,55340,48
V-R9,V,LTE,295,56442,48
V-R9,V,LTE,295,56293,48
V-R9,V,LTE,295,56640,48
V-R9,V,LTE,145,47489,46
V-R9,V,LTE,145,47090,46
V-R9,V,LTE,145,47291,46
V-R9,V,LTE,192,5230,13
V-R9,V,LTE,294,47090,46
V-R9,V,LTE,88,47291,46
V-R9,V,LTE,48,2050,4
V-R9,V,LTE,49,2050,4
V-R9,V,LTE,317,2050,4
V-R9,V,LTE,309,66536,66
V-R9,V,LTE,385,56140,48
V-R9,V,LTE,385,55942,48
V-R9,V,LTE,385,55744,48
V-R9,V,LTE,65,47291,46
V-R9,V,LTE,65,47090,46
V-R9,V,LTE,22,47090,46
V-R9,V,LTE,22,47291,46
V-R9,V,LTE,386,53140,46
V-R9,V,LTE,386,53341,46
V-R9,V,LTE,266,5230,13
V-R9,V,LTE,25,56140,48
V-R9,V,LTE,76,55744,48
V-R9,V,LTE,76,56140,48
V-R9,V,LTE,76,55942,48
V-R9,V,LTE,82,53539,46
V-R9,V,LTE,82,53341,46
V-R9,V,LTE,82,53140,46
V-R9,V,LTE,311,56242,48
V-R9,V,LTE,311,56044,48
V-R9,V,LTE,311,56440,48
V-R9,V,LTE,93,47291,46
V-R9,V,LTE,115,47291,46
V-R9,V,LTE,115,47090,46
V-R9,V,LTE,261,52941,46
V-R9,V,LTE,293,56440,48
V-R9,V,LTE,293,56242,48
V-R9,V,LTE,293,56044,48
V-R9,V,LTE,275,56440,48
V-R9,V,LTE,275,56044,48
V-R9,V,LTE,275,56242,48
V-R9,V,LTE,192,925,2
V-R9,V,LTE,93,56242,48
V-R9,V,LTE,93,56044,48
V-R9,V,LTE,27,2050,4
V-R9,V,LTE,28,2050,4
V-R9,V,LTE,1,56440,48
V-R9,V,LTE,1,56044,48
V-R9,V,LTE,1,56242,48
V-R9,V,LTE,82,56242,48
V-R9,V,LTE,451,56044,48
V-R9,V,LTE,451,56242,48
V-R9,V,LTE,451,56440,48
V-R9,V,LTE,82,56044,48
V-R9,V,LTE,82,56440,48
V-R9,V,LTE,277,53341,46
V-R9,V,LTE,277,53140,46
V-R9,V,LTE,277,53539,46
V-R9,V,LTE,77,47090,46
V-R9,V,LTE,77,47291,46
V-R9,V,LTE,76,53139,46
V-R9,V,LTE,76,52740,46
V-R9,V,LTE,76,52941,46
V-R9,V,LTE,279,56440,48
V-R9,V,LTE,279,56044,48
V-R9,V,LTE,276,56044,48
V-R9,V,LTE,276,56242,48
V-R9,V,LTE,276,56440,48
V-R9,V,LTE,295,56044,48
V-R9,V,LTE,295,56440,48
V-R9,V,LTE,295,56242,48
V-R9,V,LTE,83,56440,48
V-R9,V,LTE,83,56044,48
V-R9,V,LTE,83,56242,48
V-R9,V,LTE,51,56440,48
V-R9,V,LTE,240,56242,48
V-R9,V,LTE,264,56044,48
V-R9,V,LTE,51,56044,48
V-R9,V,LTE,51,56242,48
V-R9,V,LTE,116,56440,48
V-R9,V,LTE,116,56242,48
V-R9,V,LTE,116,56044,48
V-R9,V,LTE,264,56242,48
V-R9,V,LTE,264,56440,48
V-R9,V,LTE,145,56044,48
V-R9,V,LTE,145,56242,48
V-R9,V,LTE,145,56440,48
V-R9,V,LTE,61,47489,46
V-R9,V,LTE,61,47090,46
V-R9,V,LTE,61,47291,46
V-R9,V,LTE,25,55340,48
V-R9,V,LTE,25,56240,48
V-R9,V,LTE,25,56042,48
V-R9,V,LTE,24,56042,48
V-R9,V,LTE,332,56440,48
V-R9,V,LTE,332,56242,48
V-R9,V,LTE,61,56242,48
V-R9,V,LTE,61,56440,48
V-R9,V,LTE,240,56440,48
V-R9,V,LTE,84,56242,48
V-R9,V,LTE,240,56044,48
V-R9,V,LTE,352,925,2
V-R9,V,LTE,277,56440,48
V-R9,V,LTE,277,56044,48
V-R9,V,LTE,277,56242,48
V-R9,V,LTE,318,66536,66
V-R9,V,LTE,45,56044,48
V-R9,V,LTE,45,56440,48
V-R9,V,LTE,45,56242,48
V-R9,V,LTE,261,47090,46
V-R9,V,LTE,261,47291,46
V-R9,V,LTE,206,5230,13
V-R9,V,LTE,434,2050,4
V-R9,V,LTE,263,56044,48
V-R9,V,LTE,263,56440,48
V-R9,V,LTE,263,56242,48
V-R9,V,LTE,262,56044,48
V-R9,V,LTE,2,56440,48
V-R9,V,LTE,401,925,2
V-R9,V,LTE,385,56440,48
V-R9,V,LTE,385,56242,48
V-R9,V,LTE,385,56044,48
V-R9,V,LTE,2,56242,48
V-R9,V,LTE,2,56044,48
V-R9,V,LTE,61,55942,48
V-R9,V,LTE,61,55744,48
V-R9,V,LTE,266,925,2
V-R9,V,MW,145,2071667,n261
V-R9,V,MW,280,2071667,n261
V-R9,V,MW,308,2071667,n261
V-R9,V,MW,296,2071667,n261
V-R9,V,MW,311,2071667,n261
V-R9,V,MW,309,2071667,n261
V-R9,V,MW,278,2071667,n261
V-R9,V,MW,277,2071667,n261
V-R9,V,MW,302,2071667,n261
V-R9,V,MW,300,2071667,n261
V-R9,V,MW,295,2071667,n261
V-R9,V,MW,279,2071667,n261
V-R9,V,MW,387,2071667,n261
V-R9,V,MW,388,2071667,n261
V-R9,V,MW,17,2071667,n261
V-R9,V,MW,6,2071667,n261
V-R9,V,MW,7,2071667,n261
V-R9,V,MW,209,2071667,n261
V-R9,V,MW,208,2071667,n261
V-R9,V,MW,275,2071667,n261
V-R9,V,MW,276,2071667,n261
V-R9,V,MW,465,2071667,n261
V-R9,V,MW,467,2071667,n261
V-R9,V,MW,81,2071667,n261
V-R9,V,MW,293,2071667,n261
V-R9,V,MW,116,2071667,n261
V-R9,V,MW,114,2071667,n261
V-R9,V,MW,235,2071667,n261
V-R9,V,MW,451,2071667,n261
V-R9,V,MW,450,2071667,n261
V-R9,V,MW,228,2071667,n261
V-R9,V,MW,82,2071667,n261
V-R9,V,MW,618,2071667,n261
V-R9,V,MW,243,2071667,n261
V-R9,V,MW,619,2071667,n261
V-R9,V,MW,307,2071667,n261
V-R9,V,MW,263,2071667,n261
V-R9,V,MW,262,2071667,n261
V-R9,V,MW,493,2071667,n261
V-R9,V,MW,230,2071667,n261
V-R9,V,MW,16,2071667,n261
V-R9,V,MW,22,2071667,n261
V-R9,V,MW,466,2071667,n261
V-R9,V,MW,261,2071667,n261
V-R9,V,MW,264,2071667,n261
V-R9,V,MW,636,2071667,n261
V-R9,V,MW,298,2071667,n261
V-R9,V,MW,294,2071667,n261
V-R9,V,MW,207,2071667,n261
V-R9,V,MW,332,2071667,n261
V-R9,V,MW,330,2071667,n261
V-R9,V,MW,8,2071667,n261
V-R9,V,MW,76,2071667,n261
V-R9,V,MW,637,2071667,n261
V-R9,V,MW,199,2071667,n261
V-R9,V,MW,62,2071667,n261
V-R9,V,MW,61,2071667,n261
V-R9,V,MW,198,2071667,n261
V-R9,V,MW,115,2071667,n261
V-R9,V,MW,77,2071667,n261
V-R9,V,MW,52,2071667,n261
V-R9,V,Sub6,352,176930,n5
V-R9,V,Sub6,197,176930,n5
V-R9,V,Sub6,216,176930,n5
V-R9,V,Sub6,144,176930,n5
V-R9,V,Sub6,147,176930,n5
V-R9,V,Sub6,250,176930,n5
V-R9,V,Sub6,44,176930,n5
V-R9,V,Sub6,2,176930,n5
V-R9,V,Sub6,83,176930,n5
V-R9,V,Sub6,324,176930,n5
V-R9,V,Sub6,313,176930,n5
V-R9,V,Sub6,45,176930,n5
V-R9,V,Sub6,174,176930,n5
V-R9,V,Sub6,279,176930,n5
V-R9,V,Sub6,153,176930,n5
V-R9,V,Sub6,305,176930,n5
V-R9,V,Sub6,378,176930,n5
V-R9,V,Sub6,245,176930,n5
V-R9,V,Sub6,445,176930,n5
V-R9,V,Sub6,290,176930,n5
V-R9,V,Sub6,266,176930,n5
V-R9,V,Sub6,401,176930,n5
V-R9,V,Sub6,434,176930,n5
V-R9,V,Sub6,221,176930,n5
V-R9,V,Sub6,192,176930,n5
V-R9,V,LTE,366,66536,66
V-R9,V,LTE,122,55942,48
V-R9,V,LTE,158,925,2
V-R9,V,LTE,158,2561,5
V-R9,V,LTE,322,925,2
V-R9,V,LTE,322,2561,5
V-R9,V,LTE,122,56140,48
V-R9,V,LTE,107,925,2
V-R9,V,LTE,122,55744,48
V-R9,V,LTE,91,5230,13
V-R9,V,LTE,182,55744,48
V-R9,V,LTE,402,925,2
V-R9,V,LTE,228,925,2
V-R9,V,LTE,182,55942,48
V-R9,V,LTE,216,2050,4
V-R9,V,LTE,170,2050,4
V-R9,V,LTE,408,925,2
V-R9,V,LTE,312,2050,4
V-R9,V,LTE,136,2050,4
V-R9,V,LTE,91,2050,4
V-R9,V,LTE,266,2050,4
V-R9,V,LTE,288,2561,5
V-R9,V,LTE,343,55744,48
V-R9,V,LTE,189,2561,5
V-R9,V,LTE,7,2561,5
V-R9,V,LTE,429,925,2
V-R9,V,LTE,157,925,2
V-R9,V,LTE,16,2561,5
V-R9,V,LTE,189,5230,13
V-R9,V,LTE,441,925,2
V-R9,V,LTE,283,925,2
V-R9,V,LTE,250,2050,4
V-R9,V,LTE,463,2050,4
V-R9,V,LTE,430,925,2
V-R9,V,LTE,186,66536,66
V-R9,V,LTE,201,2561,5
V-R9,V,LTE,249,2561,5
V-R9,V,LTE,304,925,2
V-R9,V,LTE,307,2050,4
V-R9,V,LTE,83,2050,4
V-R9,V,LTE,197,2050,4
V-R9,V,LTE,427,925,2
V-R9,V,LTE,498,66536,66
V-R9,V,LTE,193,925,2
V-R9,V,LTE,267,925,2
V-R9,V,LTE,242,925,2
V-R9,V,LTE,53,2561,5
V-R9,V,LTE,283,2561,5
V-R9,V,LTE,16,925,2
V-R9,V,LTE,293,925,2
V-R9,V,LTE,247,925,2
V-R9,V,LTE,278,925,2
V-R9,V,LTE,171,2561,5
V-R9,V,LTE,460,2561,5
V-R9,V,LTE,478,925,2
V-R9,V,LTE,371,925,2
V-R9,V,LTE,442,925,2
V-R9,V,LTE,338,66536,66
V-R9,V,LTE,57,55942,48
V-R9,V,LTE,57,55744,48
V-R9,V,LTE,360,55744,48
V-R9,V,LTE,92,2561,5
V-R9,V,LTE,319,66536,66
V-R9,V,LTE,34,55744,48
V-R9,V,LTE,125,55942,48
V-R9,V,LTE,140,925,2
V-R9,V,LTE,324,2050,4
V-R9,V,LTE,485,2561,5
V-R9,V,LTE,491,925,2
V-R9,V,LTE,442,5230,13
V-R9,V,LTE,264,52740,46
V-R9,V,LTE,365,52740,46
V-R9,V,LTE,15,66536,66
V-R9,V,LTE,140,56140,48
V-R9,V,LTE,192,2050,4
V-R9,V,LTE,140,55744,48
V-R9,V,LTE,336,66536,66
V-R9,V,LTE,415,66536,66
V-R9,V,LTE,357,2561,5
V-R9,V,LTE,485,5230,13
V-R9,V,LTE,123,2561,5
V-R9,V,LTE,401,56140,48
V-R9,V,LTE,231,2561,5
V-R9,V,LTE,41,66536,66
V-R9,V,LTE,368,925,2
V-R9,V,LTE,318,925,2
V-R9,V,LTE,318,2561,5
V-R9,V,LTE,45,47291,46
V-R9,V,LTE,45,47489,46
V-R9,V,LTE,350,66536,66
V-R9,V,LTE,228,66536,66
V-R9,V,LTE,180,925,2
V-R9,V,LTE,112,66536,66
V-R9,V,LTE,472,55942,48
V-R9,V,LTE,469,5230,13
V-R9,V,LTE,245,2050,4
V-R9,V,LTE,305,2050,4
V-R9,V,LTE,334,925,2
V-R9,V,LTE,317,925,2
V-R9,V,LTE,279,2050,4
V-R9,V,LTE,472,55744,48
V-R9,V,LTE,424,925,2
V-R9,V,LTE,98,925,2
V-R9,V,LTE,472,56140,48
V-R9,V,LTE,254,56140,48
V-R9,V,LTE,191,5230,13
V-R9,V,LTE,255,925,2
V-R9,V,LTE,332,925,2
V-R9,V,LTE,366,5230,13
V-R9,V,LTE,5,925,2
V-R9,V,LTE,236,925,2
V-R9,V,LTE,63,2050,4
V-R9,V,LTE,413,55942,48
V-R9,V,LTE,121,2561,5
V-R9,V,LTE,107,2561,5
V-R9,V,LTE,110,2561,5
V-R9,V,LTE,86,925,2
V-R9,V,LTE,410,2561,5
V-R9,V,LTE,478,55942,48
V-R9,V,LTE,179,56140,48
V-R9,V,LTE,53,925,2
V-R9,V,LTE,254,55744,48
V-R9,V,LTE,357,66536,66
V-R9,V,LTE,1,2561,5
V-R9,V,LTE,465,2050,4
V-R9,V,LTE,124,925,2
V-R9,V,LTE,174,55942,48
V-R9,V,LTE,11,55942,48
V-R9,V,LTE,309,55744,48
V-R9,V,LTE,483,55942,48
V-R9,V,LTE,483,56140,48
V-R9,V,LTE,399,55744,48
V-R9,V,LTE,33,925,2
V-R9,V,LTE,101,2050,4
V-R9,V,LTE,92,56140,48
V-R9,V,LTE,375,925,2
V-R9,V,LTE,397,2561,5
V-R9,V,LTE,138,2561,5
V-R9,V,LTE,45,47090,46
V-R9,V,LTE,119,47090,46
V-R9,V,LTE,0,56140,48
V-R9,V,LTE,46,53341,46
V-R9,V,LTE,472,66536,66
V-R9,V,LTE,173,2561,5
V-R9,V,LTE,302,925,2
V-R9,V,LTE,248,55744,48
V-R9,V,LTE,144,2050,4
V-R9,V,LTE,44,2050,4
V-R9,V,LTE,120,2050,4
V-R9,V,LTE,93,56140,48
V-R9,V,LTE,271,66536,66
V-R9,V,LTE,93,55942,48
V-R9,V,LTE,192,55942,48
V-R9,V,LTE,48,47090,46
V-R9,V,LTE,48,47291,46
V-R9,V,LTE,193,2561,5
V-R9,V,LTE,60,925,2
V-R9,V,LTE,500,925,2
V-R9,V,LTE,303,55942,48
V-R9,V,LTE,395,55744,48
V-R9,V,LTE,176,2561,5
V-R9,V,LTE,372,47291,46
V-R9,V,LTE,406,925,2
V-R9,V,LTE,276,53140,46
V-R9,V,LTE,276,53341,46
V-R9,V,LTE,276,53539,46
V-R9,V,LTE,458,2561,5
V-R9,V,LTE,117,925,2
V-R9,V,LTE,427,2561,5
V-R9,V,LTE,466,925,2
V-R9,V,LTE,403,2561,5
V-R9,V,LTE,7,5230,13
V-R9,V,LTE,26,2050,4
V-R9,V,LTE,45,55942,48
V-R9,V,LTE,249,925,2
V-R9,V,LTE,159,925,2
V-R9,V,LTE,454,55744,48
V-R9,V,LTE,188,925,2
V-R9,V,LTE,248,925,2
V-R9,V,LTE,405,925,2
V-R9,V,LTE,419,66536,66
V-R9,V,LTE,433,56140,48
V-R9,V,LTE,502,56140,48
V-R9,V,LTE,463,56140,48
V-R9,V,LTE,426,925,2
V-R9,V,LTE,260,55744,48
V-R9,V,LTE,210,55942,48
V-R9,V,LTE,429,66536,66
V-R9,V,LTE,319,2561,5
V-R9,V,LTE,174,2050,4
V-R9,V,LTE,487,2561,5
V-R9,V,LTE,6,925,2
V-R9,V,LTE,8,925,2
V-R9,V,LTE,386,925,2
V-R9,V,LTE,81,47489,46
V-R9,V,LTE,81,47291,46
V-R9,V,LTE,350,2561,5
V-R9,V,LTE,344,66536,66
V-R9,V,LTE,204,925,2
V-R9,V,LTE,493,925,2
V-R9,V,LTE,493,66536,66
V-R9,V,LTE,341,66536,66
V-R9,V,LTE,411,925,2
V-R9,V,LTE,8,5230,13
V-R9,V,LTE,373,925,2
V-R9,V,LTE,425,925,2
V-R9,V,LTE,20,925,2
V-R9,V,LTE,301,2561,5
V-R9,V,LTE,402,2050,4
V-R9,V,LTE,189,2050,4
V-R9,V,LTE,91,55942,48
V-R9,V,LTE,366,2561,5
V-R9,V,LTE,125,2050,4
V-R9,V,LTE,24,2050,4
V-R9,V,LTE,234,925,2
V-R9,V,LTE,264,5230,13
V-R9,V,LTE,422,2561,5
V-R9,V,LTE,241,925,2
V-R9,V,LTE,205,925,2
V-R9,V,LTE,455,925,2
V-R9,V,LTE,311,925,2
V-R9,V,LTE,407,925,2
V-R9,V,LTE,133,2561,5
V-R9,V,LTE,161,5230,13
V-R9,V,LTE,172,2561,5
V-R9,V,LTE,69,925,2
V-R9,V,LTE,259,55744,48
V-R9,V,LTE,138,925,2
V-R9,V,LTE,231,925,2
V-R9,V,LTE,20,2561,5
V-R9,V,LTE,23,925,2
V-R9,V,LTE,384,5230,13
V-R9,V,LTE,259,56140,48
V-R9,V,LTE,228,2561,5
V-R9,V,LTE,432,925,2
V-R9,V,LTE,174,55744,48
V-R9,V,LTE,314,925,2
V-R9,V,LTE,132,925,2
V-R9,V,LTE,209,53341,46
V-R9,V,LTE,5,66536,66
V-R9,V,LTE,22,2561,5
V-R9,V,LTE,350,925,2
V-R9,V,LTE,264,925,2
V-R9,V,LTE,10,2561,5
V-R9,V,LTE,204,66536,66
V-R9,V,LTE,194,2561,5
V-R9,V,LTE,39,2561,5
V-R9,V,LTE,121,55744,48
V-R9,V,LTE,253,55942,48
V-R9,V,LTE,473,66536,66
V-R9,V,LTE,265,2561,5
V-R9,V,LTE,378,2050,4
V-R9,V,LTE,375,2050,4
V-R9,V,LTE,190,2050,4
V-R9,V,LTE,425,2561,5
V-R9,V,LTE,121,56140,48
V-R9,V,LTE,422,925,2
V-R9,V,LTE,399,925,2
V-R9,V,LTE,90,2050,4
V-R9,V,LTE,247,2050,4
V-R9,V,LTE,342,2050,4
V-R9,V,LTE,121,55942,48
V-R9,V,LTE,456,2561,5
V-R9,V,LTE,151,55942,48
V-R9,V,LTE,295,2561,5
V-R9,V,LTE,197,56140,48
V-R9,V,LTE,481,925,2
V-R9,V,LTE,13,66536,66
V-R9,V,LTE,344,2561,5
V-R9,V,LTE,140,2561,5
V-R9,V,LTE,80,2561,5
V-R9,V,LTE,473,2561,5
V-R9,V,LTE,378,55744,48
V-R9,V,LTE,117,55744,48
V-R9,V,LTE,441,2561,5
V-R9,V,LTE,0,55744,48
V-R9,V,LTE,250,55744,48
V-R9,V,LTE,276,2561,5
V-R9,V,LTE,501,66536,66
V-R9,V,LTE,93,47489,46
V-R9,V,LTE,335,66536,66
V-R9,V,LTE,190,5230,13
V-R9,V,LTE,402,53341,46
V-R9,V,LTE,402,53140,46
V-R9,V,LTE,402,53539,46
V-R9,V,LTE,307,925,2
V-R9,V,LTE,452,55942,48
V-R9,V,LTE,182,56140,48
V-R9,V,LTE,343,55942,48
V-R9,V,LTE,323,66536,66
V-R9,V,LTE,408,2561,5
V-R9,V,LTE,13,925,2
V-R9,V,LTE,496,55744,48
V-R9,V,LTE,405,56140,48
V-R9,V,LTE,466,2561,5
V-R9,V,LTE,133,2050,4
V-R9,V,LTE,452,56140,48
V-R9,V,LTE,231,2050,4
V-R9,V,LTE,288,925,2
V-R9,V,LTE,367,925,2
V-R9,V,LTE,405,55744,48
V-R9,V,LTE,386,47291,46
V-R9,V,LTE,386,47090,46
V-R9,V,LTE,437,925,2
V-R9,V,LTE,6,2561,5
V-R9,V,LTE,426,2050,4
V-R9,V,LTE,126,925,2
V-R9,V,LTE,424,2561,5
V-R9,V,LTE,419,925,2
V-R9,V,LTE,146,925,2
V-R9,V,LTE,436,66536,66
V-R9,V,LTE,21,925,2
V-R9,V,LTE,430,66536,66
V-R9,V,LTE,334,2561,5
V-R9,V,LTE,295,925,2
V-R9,V,LTE,501,925,2
V-R9,V,LTE,479,66536,66
V-R9,V,LTE,233,2561,5
V-R9,V,LTE,110,2050,4
V-R9,V,LTE,310,2050,4
V-R9,V,LTE,31,2050,4
V-R9,V,LTE,472,925,2
V-R9,V,LTE,140,2050,4
V-R9,V,LTE,343,2561,5
V-R9,V,LTE,255,2050,4
V-R9,V,LTE,141,2050,4
V-R9,V,LTE,326,925,2
V-R9,V,LTE,469,925,2
V-R9,V,LTE,369,925,2
V-R9,V,LTE,11,56140,48
V-R9,V,LTE,173,925,2
V-R9,V,LTE,376,925,2
V-R9,V,LTE,251,2561,5
V-R9,V,LTE,98,56140,48
V-R9,V,LTE,56,56442,48
V-R9,V,LTE,95,56640,48
V-R9,V,LTE,209,56640,48
V-R9,V,LTE,203,56640,48
V-R9,V,LTE,75,55744,48
V-R9,V,LTE,490,925,2
V-R9,V,LTE,497,56640,48
V-R9,V,LTE,401,2050,4
V-R9,V,LTE,19,55744,48
V-R9,V,LTE,19,56140,48
V-R9,V,LTE,19,55942,48
V-R9,V,LTE,489,925,2
V-R9,V,LTE,370,925,2
V-R9,V,LTE,25,55942,48
V-R9,V,LTE,450,55942,48
V-R9,V,LTE,257,925,2
V-R9,V,LTE,95,55942,48
V-R9,V,LTE,346,56640,48
V-R9,V,LTE,45,55744,48
V-R9,V,LTE,410,56640,48
V-R9,V,LTE,80,66536,66
V-R9,V,LTE,144,55942,48
V-R9,V,LTE,324,55942,48
V-R9,V,LTE,16,56640,48
V-R9,V,LTE,238,53341,46
V-R9,V,LTE,87,925,2
V-R9,V,LTE,251,56640,48
V-R9,V,LTE,95,55744,48
V-R9,V,LTE,359,2561,5
V-R9,V,LTE,471,2050,4
V-R9,V,LTE,120,56140,48
V-R9,V,LTE,393,55942,48
V-R9,V,LTE,154,2561,5
V-R9,V,LTE,459,56640,48
V-R9,V,LTE,74,55744,48
V-R9,V,LTE,238,53539,46
V-R9,V,LTE,238,53140,46
V-R9,V,LTE,148,925,2
V-R9,V,LTE,462,56440,48
V-R9,V,LTE,478,56440,48
V-R9,V,LTE,259,56440,48
V-R9,V,LTE,409,56440,48
V-R9,V,LTE,267,56242,48
V-R9,V,LTE,185,925,2
V-R9,V,LTE,267,56044,48
V-R9,V,LTE,84,56044,48
V-R9,V,LTE,210,56440,48
V-R9,V,LTE,84,56440,48
V-R9,V,LTE,373,2561,5
V-R9,V,LTE,163,56440,48
V-R9,V,LTE,163,56044,48
V-R9,V,LTE,491,53539,46
V-R9,V,LTE,5,56044,48
V-R9,V,LTE,257,56440,48
V-R9,V,LTE,450,925,2
V-R9,V,LTE,491,53341,46
V-R9,V,LTE,491,53140,46
V-R9,V,LTE,345,53341,46
V-R9,V,LTE,404,2561,5
V-R9,V,LTE,262,56242,48
V-R9,V,LTE,304,2561,5
V-R9,V,LTE,102,925,2
V-R9,V,LTE,57,56242,48
V-R9,V,LTE,415,925,2
V-R9,V,LTE,319,56440,48
V-R9,V,LTE,340,56440,48
V-R9,V,LTE,418,56440,48
V-R9,V,LTE,23,56440,48
V-R9,V,LTE,93,47090,46
V-R9,V,LTE,396,925,2
V-R9,V,LTE,403,56440,48
V-R9,V,LTE,182,56440,48
V-R9,V,LTE,182,56242,48
V-R9,V,LTE,77,55942,48
V-R9,V,LTE,77,56140,48
V-R9,V,LTE,36,47291,46
V-R9,V,LTE,367,2561,5
V-R9,V,LTE,444,2050,4
V-R9,V,LTE,25,2050,4
V-R9,V,LTE,422,5230,13
V-R9,V,LTE,497,2561,5
V-R9,V,LTE,297,2050,4
V-R9,V,LTE,215,2050,4
V-R9,V,LTE,112,2050,4
V-R9,V,LTE,372,2050,4
V-R9,V,LTE,46,2561,5
V-R9,V,LTE,111,2050,4
V-R9,V,LTE,64,55942,48
V-R9,V,LTE,125,56242,48
V-R9,V,LTE,125,925,2
V-R9,V,LTE,465,56440,48
V-R9,V,LTE,155,52740,46
V-R9,V,LTE,218,52740,46
V-R9,V,LTE,155,52941,46
V-R9,V,LTE,218,52941,46
V-R9,V,LTE,76,56044,48
V-R9,V,LTE,321,56440,48
V-R9,V,LTE,76,56242,48
V-R9,V,LTE,176,2050,4
V-R9,V,LTE,168,2050,4
V-R9,V,LTE,53,55942,48
V-R9,V,LTE,464,2561,5
V-R9,V,LTE,462,2561,5
V-R9,V,LTE,115,53140,46
V-R9,V,LTE,115,53341,46
V-R9,V,LTE,279,53140,46
V-R9,V,LTE,279,53341,46
V-R9,V,LTE,345,53539,46
V-R9,V,LTE,95,56242,48
V-R9,V,LTE,95,56440,48
V-R9,V,LTE,165,66536,66
V-R9,V,LTE,410,53140,46
V-R9,V,LTE,410,53341,46
V-R9,V,LTE,410,925,2
V-R9,V,LTE,95,56044,48
V-R9,V,LTE,212,56440,48
V-R9,V,LTE,57,56440,48
V-R9,V,LTE,348,56242,48
V-R9,V,LTE,95,925,2
V-R9,V,LTE,258,925,2
V-R9,V,LTE,188,2050,4
V-R9,V,LTE,217,5230,13
V-R9,V,LTE,146,2561,5
V-R9,V,LTE,176,925,2
V-R9,V,LTE,323,2050,4
V-R9,V,LTE,301,5230,13
V-R9,V,LTE,68,925,2
V-R9,V,LTE,412,925,2
V-R9,V,LTE,234,55942,48
V-R9,V,LTE,23,2561,5
V-R9,V,LTE,452,55744,48
V-R9,V,LTE,161,2561,5
V-R9,V,LTE,362,2561,5
V-R9,V,LTE,480,925,2
V-R9,V,LTE,77,53139,46
V-R9,V,LTE,77,52941,46
V-R9,V,LTE,77,52740,46
V-R9,V,LTE,299,2050,4
V-R9,V,LTE,411,2050,4
V-R9,V,LTE,252,2561,5
V-R9,V,LTE,163,2050,4
V-R9,V,LTE,396,2050,4
V-R9,V,LTE,170,49,1
V-R9,V,LTE,61,2561,5
V-R9,V,LTE,416,925,2
V-R9,V,LTE,477,5230,13
