Region,Operator,Type,Cell,Freq,Band
A-R5,A,LTE,234,5110,12
A-R5,A,LTE,371,5110,12
A-R1,A,LTE,324,5110,12
A-R5,A,LTE,393,5110,12
A-R3,A,LTE,330,5110,12
A-R1,A,LTE,389,5110,12
A-R3,A,LTE,315,5110,12
A-R1,A,LTE,284,5110,12
A-R5,A,LTE,154,5110,12
A-R1,A,LTE,384,5110,12
A-R2,A,LTE,250,66486,66
A-R2,A,LTE,83,66486,66
A-R1,A,LTE,140,2000,4
A-R1,A,LTE,344,9820,30
A-R3,A,LTE,213,5330,14
A-R2,A,LTE,110,2175,4
A-R4,A,LTE,80,9820,30
A-R2,A,LTE,319,9820,30
A-R3,A,LTE,428,9820,30
A-R2,A,LTE,190,66661,66
A-R3,A,LTE,41,9820,30
A-R1,A,LTE,48,9820,30
A-R1,A,LTE,154,9820,30
A-R4,A,LTE,277,9820,30
A-R1,A,LTE,45,66936,66
A-R2,A,LTE,269,9820,30
A-R3,A,LTE,449,9820,30
A-R4,A,LTE,44,9820,30
A-R4,A,LTE,99,9820,30
A-R2,A,LTE,429,9820,30
A-R5,A,LTE,486,5110,12
A-R1,A,LTE,91,66936,66
A-R1,A,LTE,368,5110,12
A-R2,A,LTE,11,2175,4
A-R2,A,LTE,300,9820,30
A-R1,A,LTE,319,53139,46
A-R2,A,LTE,201,66661,66
A-R1,A,LTE,142,52941,46
A-R1,A,LTE,138,66486,66
A-R3,A,LTE,263,9820,30
A-R5,A,LTE,233,52740,46
A-R3,A,LTE,451,9820,30
A-R1,A,LTE,160,66936,66
A-R1,A,LTE,440,2000,4
A-R1,A,LTE,20,52941,46
A-R1,A,LTE,486,66936,66
A-R3,A,LTE,27,5330,14
A-R1,A,LTE,68,66936,66
A-R1,A,LTE,294,66936,66
A-R1,A,LTE,417,66661,66
A-R1,A,LTE,84,5110,12
A-R1,A,LTE,49,66936,66
A-R1,A,LTE,494,5110,12
A-R1,A,LTE,368,2175,4
A-R1,A,LTE,248,66936,66
A-R3,A,LTE,32,9820,30
A-R5,A,LTE,279,52941,46
A-R1,A,LTE,106,52941,46
A-R1,A,LTE,268,2000,4
A-R1,A,LTE,203,2175,4
A-R1,A,LTE,483,2175,4
A-R1,A,LTE,231,53139,46
A-R1,A,LTE,232,52941,46
A-R1,A,LTE,382,52941,46
A-R5,A,LTE,295,52740,46
A-R2,A,LTE,176,66936,66
A-R1,A,LTE,120,2000,4
A-R2,A,LTE,114,9820,30
A-R2,A,LTE,136,52941,46
A-R5,A,LTE,347,5330,14
A-R2,A,LTE,70,66661,66
A-R3,A,LTE,101,5330,14
A-R1,A,LTE,55,52941,46
A-R3,A,LTE,5,9820,30
A-R1,A,LTE,493,66936,66
A-R3,A,LTE,13,5330,14
A-R4,A,LTE,95,9820,30
A-R4,A,LTE,206,9820,30
A-R1,A,LTE,414,66936,66
A-R1,A,LTE,260,9820,30
A-R1,A,LTE,434,53139,46
A-R5,A,LTE,45,5110,12
A-R5,A,LTE,332,9820,30
A-R1,A,LTE,313,66661,66
A-R1,A,LTE,272,2000,4
A-R4,A,LTE,108,5330,14
A-R5,A,LTE,348,5330,14
A-R2,A,LTE,502,66661,66
A-R3,A,LTE,272,52740,46
A-R5,A,LTE,258,5330,14
A-R1,A,LTE,285,53339,46
A-R3,A,LTE,239,5330,14
A-R3,A,LTE,366,5110,12
A-R2,A,LTE,379,850,2
A-R4,A,LTE,24,9820,30
A-R1,A,LTE,182,9820,30
A-R3,A,LTE,363,5330,14
A-R1,A,LTE,291,66936,66
A-R5,A,LTE,0,5330,14
A-R2,A,LTE,257,850,2
A-R1,A,LTE,56,53139,46
A-R1,A,LTE,34,9820,30
A-R1,A,LTE,324,52941,46
A-R1,A,LTE,479,52740,46
A-R3,A,LTE,501,5330,14
A-R4,A,LTE,410,9820,30
A-R3,A,LTE,191,5330,14
A-R1,A,LTE,331,66936,66
A-R2,A,LTE,190,2175,4
A-R1,A,LTE,241,9820,30
A-R1,A,LTE,175,66936,66
A-R1,A,LTE,321,5330,14
A-R2,A,LTE,76,66486,66
A-R2,A,LTE,485,66936,66
A-R1,A,LTE,54,66486,66
A-R1,A,LTE,237,66486,66
A-R1,A,LTE,121,66486,66
A-R1,A,LTE,103,66486,66
A-R1,A,LTE,341,66936,66
A-R5,A,LTE,125,9820,30
A-R4,A,LTE,43,5110,12
A-R1,A,LTE,286,2175,4
A-R1,A,LTE,15,5330,14
A-R1,A,LTE,324,66486,66
A-R3,A,LTE,344,5330,14
A-R3,A,LTE,355,9820,30
A-R1,A,LTE,201,66486,66
A-R2,A,LTE,207,66936,66
A-R1,A,LTE,267,66936,66
A-R5,A,LTE,112,5110,12
A-R1,A,LTE,214,66936,66
A-R1,A,LTE,393,66936,66
A-R1,A,LTE,187,66486,66
A-R5,A,LTE,390,5330,14
A-R1,A,LTE,230,66936,66
A-R5,A,LTE,148,5110,12
A-R5,A,LTE,1,5110,12
A-R5,A,LTE,302,5110,12
A-R5,A,LTE,161,5330,14
A-R4,A,LTE,210,9820,30
A-R1,A,LTE,470,66486,66
A-R5,A,LTE,101,5110,12
A-R4,A,LTE,95,5330,14
A-R1,A,LTE,265,66936,66
A-R2,A,LTE,430,9820,30
A-R2,A,LTE,40,850,2
A-R1,A,LTE,171,2000,4
A-R3,A,LTE,224,5110,12
A-R1,A,LTE,478,66936,66
A-R1,A,LTE,324,66661,66
A-R1,A,LTE,313,2175,4
A-R1,A,LTE,111,2425,5
A-R5,A,LTE,338,5330,14
A-R5,A,LTE,434,5330,14
A-R3,A,LTE,288,9820,30
A-R3,A,LTE,169,9820,30
A-R2,A,LTE,391,66661,66
A-R3,A,LTE,41,5110,12
A-R3,A,LTE,292,5110,12
A-R3,A,LTE,164,5110,12
A-R2,A,LTE,326,2000,4
A-R1,A,LTE,107,66936,66
A-R1,A,LTE,125,52740,46
A-R3,A,LTE,465,5110,12
A-R5,A,LTE,345,5110,12
A-R2,A,LTE,348,66936,66
A-R1,A,LTE,18,66486,66
A-R3,A,LTE,72,9820,30
A-R4,A,LTE,475,5110,12
A-R3,A,LTE,181,5110,12
A-R3,A,LTE,446,5110,12
A-R2,A,LTE,419,66936,66
A-R1,A,LTE,485,2000,4
A-R1,A,LTE,6,2000,4
A-R1,A,LTE,408,2175,4
A-R3,A,LTE,456,5110,12
A-R5,A,LTE,155,5110,12
A-R4,A,LTE,464,5110,12
A-R1,A,LTE,94,66936,66
A-R1,A,LTE,116,66936,66
A-R1,A,LTE,503,53139,46
A-R1,A,LTE,176,66661,66
A-R1,A,LTE,86,66661,66
A-R1,A,LTE,139,66661,66
A-R1,A,LTE,4,66486,66
A-R1,A,LTE,409,52740,46
A-R1,A,LTE,294,52941,46
A-R1,A,LTE,225,66661,66
A-R1,A,LTE,30,66661,66
A-R1,A,LTE,55,66661,66
A-R3,A,LTE,254,5110,12
A-R1,A,LTE,496,53139,46
A-R1,A,LTE,262,53139,46
A-R1,A,LTE,95,53139,46
A-R5,A,LTE,1,52941,46
A-R5,A,LTE,2,53139,46
A-R1,A,LTE,158,53139,46
A-R1,A,LTE,102,66661,66
A-R2,A,LTE,456,52740,46
A-R5,A,LTE,497,53139,46
A-R1,A,LTE,103,52941,46
A-R2,A,LTE,281,66661,66
A-R1,A,LTE,133,66661,66
A-R1,A,LTE,365,66661,66
A-R1,A,LTE,362,66661,66
A-R1,A,LTE,373,66661,66
A-R1,A,LTE,293,66661,66
A-R1,A,LTE,264,66661,66
A-R1,A,LTE,439,66661,66
A-R1,A,LTE,71,2175,4
A-R2,A,LTE,107,66486,66
A-R1,A,LTE,379,2175,4
A-R1,A,LTE,75,52941,46
A-R2,A,LTE,51,2000,4
A-R2,A,LTE,423,66486,66
A-R3,A,LTE,20,5110,12
A-R1,A,LTE,409,2000,4
A-R1,A,LTE,487,2000,4
A-R1,A,LTE,33,5330,14
A-R2,A,LTE,169,66486,66
A-R1,A,LTE,118,66661,66
A-R3,A,LTE,233,5330,14
A-R2,A,LTE,322,52941,46
A-R3,A,LTE,326,5110,12
A-R3,A,LTE,484,5110,12
A-R2,A,LTE,226,2000,4
A-R2,A,LTE,434,66936,66
A-R1,A,LTE,145,66936,66
A-R1,A,LTE,388,66936,66
A-R1,A,LTE,17,66936,66
A-R1,A,LTE,71,53341,46
A-R1,A,LTE,73,53539,46
A-R2,A,LTE,240,5330,14
A-R1,A,LTE,225,66936,66
A-R1,A,LTE,489,9820,30
A-R1,A,LTE,107,2175,4
A-R1,A,LTE,277,5330,14
A-R1,A,LTE,500,66486,66
A-R1,A,LTE,404,5330,14
A-R4,A,LTE,47,5330,14
A-R1,A,LTE,314,66936,66
A-R3,A,LTE,215,5110,12
A-R4,A,LTE,273,5110,12
A-R3,A,LTE,252,5330,14
A-R1,A,LTE,472,66661,66
A-R1,A,LTE,459,66661,66
A-R1,A,LTE,35,66661,66
A-R2,A,LTE,169,5330,14
A-R1,A,LTE,473,66661,66
A-R1,A,LTE,13,52740,46
A-R1,A,LTE,70,52941,46
A-R3,A,LTE,402,5330,14
A-R3,A,LTE,18,5110,12
A-R3,A,LTE,13,5110,12
A-R5,A,LTE,341,5110,12
A-R5,A,LTE,279,5330,14
A-R4,A,LTE,380,5110,12
A-R2,A,LTE,95,5110,12
A-R3,A,LTE,411,5110,12
A-R1,A,LTE,248,66486,66
A-R1,A,LTE,311,9820,30
A-R3,A,LTE,111,9820,30
A-R1,A,LTE,126,9820,30
A-R5,A,LTE,15,5110,12
A-R3,A,LTE,172,9820,30
A-R5,A,LTE,433,5110,12
A-R1,A,LTE,161,5110,12
A-R1,A,LTE,357,5330,14
A-R1,A,LTE,68,5330,14
A-R1,A,LTE,157,66936,66
A-R2,A,LTE,306,5330,14
A-R3,A,LTE,408,9820,30
A-R2,A,LTE,350,850,2
A-R2,A,LTE,8,66486,66
A-R3,A,LTE,354,9820,30
A-R3,A,LTE,409,5110,12
A-R1,A,LTE,3,66486,66
A-R5,A,LTE,435,5110,12
A-R4,A,LTE,47,5110,12
A-R1,A,LTE,58,2000,4
A-R1,A,LTE,442,2175,4
A-R1,A,LTE,408,66661,66
A-R3,A,LTE,118,5330,14
A-R5,A,LTE,34,5110,12
A-R1,A,LTE,311,66486,66
A-R1,A,LTE,260,66486,66
A-R1,A,LTE,72,66936,66
A-R1,A,LTE,25,66486,66
A-R2,A,LTE,455,66486,66
A-R2,A,LTE,7,66486,66
A-R1,A,LTE,90,66486,66
A-R2,A,LTE,287,9820,30
A-R3,A,LTE,369,9820,30
A-R1,A,LTE,171,66486,66
A-R1,A,LTE,69,66486,66
A-R3,A,LTE,87,5330,14
A-R5,A,LTE,281,9820,30
A-R2,A,LTE,192,2000,4
A-R3,A,LTE,71,9820,30
A-R4,A,LTE,166,9820,30
A-R2,A,LTE,374,66486,66
A-R3,A,LTE,276,9820,30
A-R4,A,LTE,336,9820,30
A-R3,A,LTE,257,9820,30
A-R2,A,LTE,425,9820,30
A-R2,A,LTE,421,66486,66
A-R5,A,LTE,326,5330,14
A-R3,A,LTE,159,5330,14
A-R3,A,LTE,392,9820,30
A-R3,A,LTE,105,9820,30
A-R1,A,LTE,394,9820,30
A-R3,A,LTE,42,5330,14
A-R2,A,LTE,151,5330,14
A-R4,A,LTE,78,5330,14
A-R1,A,LTE,378,66936,66
A-R1,A,LTE,310,66936,66
A-R1,A,LTE,330,66486,66
A-R2,A,LTE,255,66936,66
A-R1,A,LTE,260,66936,66
A-R5,A,LTE,353,5330,14
A-R1,A,LTE,70,66936,66
A-R1,A,LTE,208,5330,14
A-R1,A,LTE,421,66936,66
A-R3,A,LTE,468,9820,30
A-R1,A,LTE,180,9820,30
A-R1,A,LTE,139,9820,30
A-R1,A,LTE,290,9820,30
A-R2,A,LTE,459,5330,14
A-R3,A,LTE,285,5110,12
A-R5,A,LTE,348,5110,12
A-R2,A,LTE,359,66486,66
A-R2,A,LTE,381,66486,66
A-R1,A,LTE,119,66486,66
A-R1,A,LTE,341,66486,66
A-R1,A,LTE,484,66661,66
A-R1,A,LTE,461,66486,66
A-R1,A,LTE,418,850,2
A-R1,A,LTE,374,66661,66
A-R1,A,LTE,29,5110,12
A-R4,A,LTE,404,5110,12
A-R3,A,LTE,194,5110,12
A-R1,A,LTE,334,5110,12
A-R2,A,LTE,210,66486,66
A-R1,A,LTE,500,66661,66
A-R1,A,LTE,410,2000,4
A-R2,A,LTE,175,5330,14
A-R2,A,LTE,277,66486,66
A-R1,A,LTE,395,2000,4
A-R1,A,LTE,384,52940,46
A-R1,A,LTE,385,53141,46
A-R1,A,LTE,386,53339,46
A-R1,A,LTE,420,66936,66
A-R1,A,LTE,296,66661,66
A-R1,A,LTE,482,66936,66
A-R1,A,LTE,107,5330,14
A-R2,A,LTE,186,66936,66
A-R2,A,LTE,202,66661,66
A-R2,A,LTE,400,66486,66
A-R1,A,LTE,354,2000,4
A-R1,A,LTE,185,2175,4
A-R4,A,LTE,7,5110,12
A-R1,A,LTE,47,66486,66
A-R4,A,LTE,49,5110,12
A-R1,A,LTE,162,66936,66
A-R3,A,LTE,233,5110,12
A-R1,A,LTE,303,66486,66
A-R3,A,LTE,447,5110,12
A-R3,A,LTE,289,5330,14
A-R1,A,LTE,66,66936,66
A-R1,A,LTE,267,53139,46
A-R1,A,LTE,77,66486,66
A-R2,A,LTE,403,66486,66
A-R1,A,LTE,55,5110,12
A-R1,A,LTE,362,2175,4
A-R5,A,LTE,441,52740,46
A-R1,A,LTE,488,53139,46
A-R1,A,LTE,164,66486,66
A-R1,A,LTE,380,66486,66
A-R1,A,LTE,364,5330,14
A-R4,A,LTE,78,9820,30
A-R1,A,LTE,125,53139,46
A-R1,A,LTE,37,66486,66
A-R1,A,LTE,476,52740,46
A-R1,A,LTE,222,66661,66
A-R5,A,LTE,488,5110,12
A-R1,A,LTE,445,66486,66
A-R5,A,LTE,39,5110,12
A-R3,A,LTE,139,5110,12
A-R1,A,LTE,31,66486,66
A-R1,A,LTE,281,66936,66
A-R1,A,LTE,487,66486,66
A-R1,A,LTE,311,66661,66
A-R3,A,LTE,127,9820,30
A-R1,A,LTE,202,5330,14
A-R3,A,LTE,66,9820,30
A-R1,A,LTE,108,2175,4
A-R1,A,LTE,50,66661,66
A-R5,A,LTE,38,5110,12
A-R1,A,LTE,474,52941,46
A-R1,A,LTE,10,2000,4
A-R1,A,LTE,450,2000,4
A-R1,A,LTE,306,5110,12
A-R1,A,LTE,128,66661,66
A-R1,A,LTE,497,66936,66
A-R2,A,LTE,17,66486,66
A-R5,A,LTE,422,52941,46
A-R1,A,LTE,181,2000,4
A-R1,A,LTE,390,2175,4
A-R1,A,LTE,339,66486,66
A-R3,A,LTE,419,5110,12
A-R1,A,LTE,48,2000,4
A-R1,A,LTE,113,2175,4
A-R1,A,LTE,192,66936,66
A-R1,A,LTE,472,5110,12
A-R5,A,LTE,241,5110,12
A-R1,A,LTE,85,66661,66
A-R1,A,LTE,191,66486,66
A-R1,A,LTE,314,66661,66
A-R4,A,LTE,264,5110,12
A-R1,A,LTE,25,5110,12
A-R5,A,LTE,289,5110,12
A-R3,A,LTE,138,5110,12
A-R5,A,LTE,390,5110,12
A-R1,A,LTE,425,5110,12
A-R1,A,LTE,79,2175,4
A-R4,A,LTE,89,9820,30
A-R1,A,LTE,350,52941,46
A-R5,A,LTE,24,5330,14
A-R1,A,LTE,377,66486,66
A-R2,A,LTE,93,66661,66
A-R1,A,LTE,307,5110,12
A-R1,A,LTE,52,2000,4
A-R1,A,LTE,850,489,1
A-R1,A,LTE,342,66486,66
A-R2,A,LTE,461,66936,66
A-R2,A,LTE,96,66486,66
A-R2,A,LTE,42,66936,66
A-R2,A,LTE,453,66936,66
A-R1,A,LTE,187,66936,66
A-R1,A,LTE,20,66936,66
A-R1,A,LTE,146,66661,66
A-R1,A,LTE,186,5110,12
A-R2,A,LTE,127,66486,66
A-R1,A,LTE,27,66936,66
A-R1,A,LTE,130,66486,66
A-R1,A,LTE,258,66936,66
A-R2,A,LTE,74,5330,14
A-R1,A,LTE,449,2000,4
A-R5,A,LTE,367,5110,12
A-R1,A,LTE,34,66486,66
A-R2,A,LTE,287,66486,66
A-R1,A,LTE,13,66936,66
A-R5,A,LTE,481,5110,12
A-R1,A,LTE,140,66486,66
A-R3,A,LTE,476,5330,14
A-R1,A,LTE,93,66486,66
A-R5,A,LTE,298,5330,14
A-R3,A,LTE,342,5330,14
A-R1,A,LTE,167,66936,66
A-R2,A,LTE,160,52740,46
A-R3,A,LTE,199,5110,12
A-R5,A,LTE,432,5110,12
A-R5,A,LTE,473,5110,12
A-R1,A,LTE,404,66936,66
A-R4,A,LTE,416,9820,30
A-R1,A,LTE,217,66936,66
A-R2,A,LTE,202,9820,30
A-R1,A,LTE,317,66936,66
A-R5,A,LTE,177,5110,12
A-R3,A,LTE,16,5110,12
A-R2,A,LTE,287,5110,12
A-R1,A,LTE,322,2175,4
A-R1,A,LTE,341,2175,4
A-R3,A,LTE,63,5110,12
A-R1,A,LTE,65,66936,66
A-R1,A,LTE,490,66936,66
A-R5,A,LTE,228,5110,12
A-R2,A,LTE,427,5110,12
A-R2,A,LTE,84,66936,66
A-R1,A,LTE,425,66936,66
A-R1,A,LTE,179,66936,66
A-R1,A,LTE,117,66486,66
A-R1,A,LTE,496,66486,66
A-R1,A,LTE,397,66936,66
A-R1,A,LTE,460,5110,12
A-R4,A,LTE,124,5110,12
A-R3,A,LTE,206,5110,12
A-R1,A,LTE,69,5110,12
A-R4,A,LTE,217,5110,12
A-R5,A,LTE,485,5110,12
A-R3,A,LTE,64,5110,12
A-R3,A,LTE,237,5330,14
A-R5,A,LTE,198,5330,14
A-R1,A,LTE,339,66936,66
A-R1,A,LTE,251,66936,66
A-R1,A,LTE,241,66936,66
A-R4,A,LTE,381,5110,12
A-R1,A,LTE,285,66661,66
A-R3,A,LTE,115,9820,30
A-R1,A,LTE,285,66486,66
A-R4,A,LTE,324,9820,30
A-R2,A,LTE,420,66661,66
A-R3,A,LTE,246,9820,30
A-R1,A,LTE,352,2175,4
A-R1,A,LTE,352,66661,66
A-R2,A,LTE,161,9820,30
A-R1,A,LTE,6,5110,12
A-R1,A,LTE,2,66936,66
A-R1,A,LTE,131,66486,66
A-R5,A,LTE,182,5110,12
A-R1,A,LTE,440,66936,66
A-R2,A,LTE,340,66486,66
A-R3,A,LTE,158,5110,12
A-R2,A,LTE,345,66486,66
A-R1,A,LTE,274,66486,66
A-R2,A,LTE,427,66936,66
A-R1,A,LTE,366,66936,66
A-R2,A,LTE,400,66661,66
A-R1,A,LTE,53,66661,66
A-R1,A,LTE,360,9820,30
A-R3,A,LTE,189,9820,30
A-R4,A,LTE,372,9820,30
A-R5,A,LTE,497,52740,46
A-R4,A,LTE,457,9820,30
A-R2,A,LTE,268,9820,30
A-R3,A,LTE,471,9820,30
A-R2,A,LTE,473,9820,30
A-R1,A,LTE,400,2000,4
A-R1,A,LTE,491,66936,66
A-R2,A,LTE,195,66486,66
A-R1,A,LTE,302,52740,46
A-R2,A,LTE,2,2000,4
A-R1,A,LTE,50,52941,46
A-R1,A,LTE,343,9820,30
A-R3,A,LTE,172,5110,12
A-R1,A,LTE,231,52740,46
A-R4,A,LTE,279,9820,30
A-R1,A,LTE,272,66486,66
A-R1,A,LTE,452,66936,66
A-R1,A,LTE,75,5110,12
A-R3,A,LTE,413,5330,14
A-R1,A,LTE,309,66486,66
A-R1,A,LTE,226,66936,66
A-R1,A,LTE,354,66936,66
A-R1,A,LTE,33,2000,4
A-R1,A,LTE,357,66486,66
A-R2,A,LTE,44,2000,4
A-R2,A,LTE,207,9820,30
A-R2,A,LTE,238,5110,12
A-R2,A,LTE,470,52941,46
A-R1,A,LTE,247,52740,46
A-R1,A,LTE,210,52941,46
A-R1,A,LTE,160,52941,46
A-R1,A,LTE,104,52740,46
A-R2,A,LTE,453,2000,4
A-R1,A,LTE,188,2425,5
A-R1,A,LTE,344,2000,4
A-R1,A,LTE,493,2000,4
A-R2,A,LTE,472,66486,66
A-R1,A,LTE,390,66486,66
A-R1,A,LTE,239,66486,66
A-R5,A,LTE,401,5330,14
A-R5,A,LTE,372,5330,14
A-R5,A,LTE,425,5330,14
A-R1,A,LTE,86,66936,66
A-R3,A,LTE,360,5110,12
A-R1,A,LTE,446,66936,66
A-R2,A,LTE,366,66486,66
A-R1,A,LTE,441,5330,14
A-R1,A,LTE,199,66486,66
A-R2,A,LTE,479,66661,66
A-R1,A,LTE,468,66661,66
A-R1,A,LTE,360,66486,66
A-R1,A,LTE,246,5330,14
A-R1,A,LTE,304,66661,66
A-R1,A,LTE,180,66936,66
A-R4,A,LTE,414,9820,30
A-R2,A,LTE,100,9820,30
A-R5,A,LTE,275,5330,14
A-R2,A,LTE,386,2000,4
A-R5,A,LTE,104,5330,14
A-R1,A,LTE,384,66486,66
A-R2,A,LTE,273,66936,66
A-R1,A,LTE,45,2000,4
A-R1,A,LTE,287,66936,66
A-R2,A,LTE,150,52740,46
A-R3,A,LTE,303,5110,12
A-R5,A,LTE,226,5110,12
A-R1,A,LTE,114,5330,14
A-R5,A,LTE,299,5330,14
A-R1,A,LTE,94,5110,12
A-R1,A,LTE,318,66936,66
A-R5,A,LTE,34,5330,14
A-R5,A,LTE,376,5330,14
A-R1,A,LTE,316,5330,14
A-R5,A,LTE,453,5330,14
A-R1,A,LTE,97,66486,66
A-R5,A,LTE,486,5330,14
A-R3,A,LTE,447,5330,14
A-R5,A,LTE,393,5330,14
A-R5,A,LTE,39,5330,14
A-R2,A,LTE,350,2000,4
A-R4,A,LTE,464,5330,14
A-R2,A,LTE,232,66936,66
A-R2,A,LTE,243,66486,66
A-R5,A,LTE,252,5110,12
A-R3,A,LTE,363,5110,12
A-R3,A,LTE,474,5110,12
A-R5,A,LTE,493,5110,12
A-R4,A,LTE,259,5110,12
A-R1,A,LTE,150,5110,12
A-R1,A,LTE,338,53139,46
A-R2,A,LTE,498,66486,66
A-R1,A,LTE,458,66661,66
A-R1,A,LTE,475,66936,66
A-R1,A,LTE,487,66661,66
A-R1,A,LTE,235,5330,14
A-R1,A,LTE,43,66486,66
A-R1,A,LTE,40,2175,4
A-R1,A,LTE,479,2175,4
A-R1,A,LTE,352,5110,12
A-R5,A,LTE,378,9820,30
A-R4,A,LTE,443,9820,30
A-R1,A,LTE,351,9820,30
A-R1,A,LTE,178,2000,4
A-R1,A,LTE,86,9820,30
A-R2,A,LTE,87,850,2
A-R1,A,LTE,348,2175,4
A-R1,A,LTE,31,5110,12
A-R1,A,LTE,38,66661,66
A-R2,A,LTE,396,66486,66
A-R2,A,LTE,477,66936,66
A-R2,A,LTE,484,2175,4
A-R1,A,LTE,112,2175,4
A-R2,A,LTE,7,9820,30
A-R1,A,LTE,29,66936,66
A-R1,A,LTE,441,2175,4
A-R3,A,LTE,123,5110,12
A-R3,A,LTE,129,5110,12
A-R3,A,LTE,129,9820,30
A-R1,A,LTE,420,9820,30
A-R1,A,LTE,491,9820,30
A-R1,A,LTE,184,66661,66
A-R2,A,LTE,319,66661,66
A-R1,A,LTE,181,66661,66
A-R1,A,LTE,492,66661,66
A-R1,A,LTE,147,66661,66
A-R1,A,LTE,489,66936,66
A-R1,A,LTE,121,66661,66
A-R2,A,LTE,47,66661,66
A-R1,A,LTE,487,66936,66
A-R2,A,LTE,502,2175,4
A-R1,A,LTE,341,5330,14
A-R1,A,LTE,400,5330,14
A-R2,A,LTE,240,66661,66
A-R5,A,LTE,371,5330,14
A-R1,A,LTE,360,66661,66
A-R5,A,LTE,366,9840,30
A-R1,A,LTE,231,53140,46
A-R1,A,LTE,102,53341,46
A-R3,A,LTE,126,5110,12
A-R1,A,LTE,62,66661,66
A-R1,A,LTE,6,66936,66
A-R3,A,LTE,115,5110,12
A-R2,A,LTE,214,66486,66
A-R3,A,LTE,116,5110,12
A-R1,A,LTE,264,66486,66
A-R3,A,LTE,10,52941,46
A-R1,A,LTE,52,66486,66
A-R3,A,LTE,198,52941,46
A-R5,A,LTE,86,53139,46
A-R5,A,LTE,148,5330,14
A-R3,A,LTE,231,5110,12
A-R1,A,LTE,386,66936,66
A-R5,A,LTE,256,5110,12
A-R1,A,LTE,222,5110,12
A-R3,A,LTE,204,5110,12
A-R3,A,LTE,214,5110,12
A-R1,A,LTE,56,52740,46
A-R1,A,LTE,88,66486,66
A-R1,A,LTE,329,66486,66
A-R1,A,LTE,12,66936,66
A-R2,A,LTE,139,66486,66
A-R1,A,LTE,291,66486,66
A-R1,A,LTE,401,5110,12
A-R3,A,LTE,119,5110,12
A-R1,A,LTE,302,66486,66
A-R1,A,LTE,353,5110,12
A-R1,A,LTE,269,5110,12
A-R3,A,LTE,89,5110,12
A-R5,A,LTE,453,5110,12
A-R1,A,LTE,162,66486,66
A-R1,A,LTE,216,5110,12
A-R1,A,LTE,466,66486,66
A-R1,A,LTE,445,5110,12
A-R1,A,LTE,334,5330,14
A-R4,A,LTE,474,9820,30
A-R1,A,LTE,64,9820,30
A-R2,A,LTE,387,66936,66
A-R5,A,LTE,480,5110,12
A-R3,A,LTE,160,9820,30
A-R2,A,LTE,78,66661,66
A-R2,A,LTE,300,66486,66
A-R1,A,LTE,390,66936,66
A-R1,A,LTE,432,66936,66
A-R1,A,LTE,471,66936,66
A-R1,A,LTE,145,2175,4
A-R3,A,LTE,266,5110,12
A-R1,A,LTE,41,5330,14
A-R1,A,LTE,281,2175,4
A-R1,A,LTE,479,5330,14
A-R2,A,LTE,429,2000,4
A-R1,A,LTE,298,66936,66
A-R3,A,LTE,435,9820,30
A-R3,A,LTE,437,5110,12
A-R1,A,LTE,335,66936,66
A-R1,A,LTE,449,66486,66
A-R4,A,LTE,464,9820,30
A-R1,A,LTE,189,2000,4
A-R2,A,LTE,478,66486,66
A-R1,A,LTE,17,2000,4
A-R1,A,LTE,212,66936,66
A-R1,A,LTE,432,66661,66
A-R1,A,LTE,100,66661,66
A-R2,A,LTE,75,9820,30
A-R1,A,LTE,451,66936,66
A-R1,A,LTE,396,66936,66
A-R1,A,LTE,352,9820,30
A-R1,A,LTE,123,66486,66
A-R3,A,LTE,20,9820,30
A-R1,A,LTE,181,66936,66
A-R1,A,LTE,134,66486,66
A-R2,A,LTE,367,66486,66
A-R1,A,LTE,122,66936,66
A-R1,A,LTE,314,9820,30
A-R1,A,LTE,429,66661,66
A-R2,A,LTE,153,66936,66
A-R1,A,LTE,254,66661,66
A-R2,A,LTE,371,9820,30
A-R1,A,LTE,336,2000,4
A-R3,A,LTE,309,5110,12
A-R1,A,LTE,191,66936,66
A-R1,A,LTE,440,9820,30
A-R1,A,LTE,437,5330,14
A-R1,A,LTE,407,9820,30
A-R4,A,LTE,403,5330,14
A-R2,A,LTE,380,66936,66
A-R3,A,LTE,282,9820,30
A-R4,A,LTE,140,5330,14
A-R1,A,LTE,81,5330,14
A-R2,A,LTE,405,66936,66
A-R1,A,LTE,308,66936,66
A-R2,A,LTE,479,2000,4
A-R3,A,LTE,146,9820,30
A-R1,A,LTE,372,2175,4
A-R1,A,LTE,374,2175,4
A-R1,A,LTE,215,5330,14
A-R3,A,LTE,463,5330,14
A-R1,A,LTE,129,5330,14
A-R1,A,LTE,288,5330,14
A-R5,A,LTE,391,5330,14
A-R2,A,LTE,266,66486,66
A-R1,A,LTE,395,66936,66
A-R1,A,LTE,249,5330,14
A-R1,A,LTE,421,2175,4
A-R1,A,LTE,63,66936,66
A-R1,A,LTE,56,5330,14
A-R2,A,LTE,346,5330,14
A-R3,A,LTE,276,5330,14
A-R3,A,LTE,471,5330,14
A-R1,A,LTE,120,66936,66
A-R2,A,LTE,146,5330,14
A-R1,A,LTE,371,66486,66
A-R1,A,LTE,170,66486,66
A-R3,A,LTE,28,5330,14
A-R1,A,LTE,326,66936,66
A-R1,A,LTE,339,5330,14
